id,created_at,price,area,street,ward,district,post_date,num_bedroom,num_diningroom,num_kitchen,num_toilet,num_floor,current_floor,direction,street_width
3664,2024-05-12T11:35:01.60399+00:00,0.0,30,Hào Nam,Ô Chợ Dừa,Đống Đa,2021-07-21 00:00:00,0,0,0,0,0,0,0,0
3665,2024-05-12T11:35:06.178983+00:00,3.0,42,Khương Đình,Hạ Đình,Thanh Xuân,2021-07-22 00:00:00,0,0,0,0,0,0,0,0
3666,2024-05-12T11:35:10.643468+00:00,1.6,20,Trần Cung,Cổ Nhuế,Bắc Từ Liêm,2021-07-22 00:00:00,0,0,1,1,0,0,0,0
3667,2024-05-12T11:35:15.579182+00:00,3.5,35,Kim Mã,Ba Đình,Ba Đình,2021-07-22 00:00:00,0,0,0,0,0,0,0,0
3668,2024-05-12T11:35:19.571805+00:00,3.2,37,Mai Dịch,Cầu Giấy,Cầu Giấy,2021-07-22 00:00:00,0,0,0,0,0,0,0,0
3670,2024-05-12T11:35:32.017979+00:00,3.5,28,Lê Trọng Tấn,Khương Mai,Thanh Xuân,2021-07-23 00:00:00,0,0,0,0,0,0,0,0
3671,2024-05-12T11:35:44.479118+00:00,5.4,24,Đường Thú Y,Từ Liêm,Cầu Giấy,2021-07-23 00:00:00,0,0,0,0,0,0,0,0
3672,2024-05-12T11:37:02.987752+00:00,0.0,40,Đường QL 39,Ngọc Thuỵ,Long Biên,2021-06-18 00:00:00,0,0,0,0,0,0,0,0
3673,2024-05-12T11:37:07.643508+00:00,1.5,25,Bạch Mai,Bạch Mai,Hai Bà Trưng,2021-06-19 00:00:00,0,0,0,0,0,0,0,0
3674,2024-05-12T11:37:11.533237+00:00,3.3,35,Trương Định,Tân Mai,Hoàng Mai,2021-06-19 00:00:00,0,0,1,1,0,0,0,0
3675,2024-05-12T11:37:16.441086+00:00,3.5,30,Mễ Trì,Mễ Trì,Nam Từ Liêm,2021-06-19 00:00:00,0,0,0,0,0,0,0,0
3676,2024-05-12T11:37:21.392311+00:00,0.0,27,"KĐT Mễ Trì Thượng, Mễ Trì",Mễ Trì,Nam Từ Liêm,2021-06-19 00:00:00,0,0,1,1,0,0,0,0
3677,2024-05-12T11:37:26.019557+00:00,3.4,37,Kim Ngưu,Quỳnh Mai,Hai Bà Trưng,2021-06-19 00:00:00,0,0,0,0,0,0,0,0
3678,2024-05-12T11:37:29.972429+00:00,1.9,27,Giáp Nhị,Thịnh Liệt,Hoàng Mai,2021-05-23 00:00:00,0,0,0,0,0,0,0,0
3679,2024-05-12T11:37:35.129909+00:00,2.2,22,Lê Quang Đạo,Mỹ Đình 2,Nam Từ Liêm,2021-06-20 00:00:00,0,0,0,0,0,0,0,0
3682,2024-05-12T11:37:47.373222+00:00,3.0,25,Bạch Mai,Cầu Dền,Hai Bà Trưng,2021-06-20 00:00:00,0,0,1,0,0,0,0,0
3683,2024-05-12T11:37:51.43427+00:00,3.5,27,Mễ Trì,Mễ Trì,Nam Từ Liêm,2021-06-19 00:00:00,0,0,1,1,0,0,0,0
3684,2024-05-12T11:37:56.967211+00:00,0.0,27,Mễ Trì,Mễ Trì,Nam Từ Liêm,2021-06-20 00:00:00,0,0,0,0,0,0,0,0
3685,2024-05-12T11:38:01.02384+00:00,1.4,20,Khương Đình,Thanh Xuân,Hà Đông,2021-05-25 00:00:00,0,0,0,0,0,0,0,0
3686,2024-05-12T11:38:04.931941+00:00,1.8,22,Đường Cửu Việt 1,Vĩnh Hưng,Hoàng Mai,2021-05-25 00:00:00,0,0,0,0,0,0,0,0
3688,2024-05-12T11:38:13.422858+00:00,0.0,20,Đường Nguyễn Đức Thuận,Văn Đức,Cầu Giấy,2021-05-24 00:00:00,0,0,0,0,0,0,0,0
3689,2024-05-12T11:38:17.286475+00:00,3.0,30,Vũ Tông Phan,Khương Đình,Thanh Xuân,2021-06-01 00:00:00,0,0,1,1,0,0,0,0
3690,2024-05-12T11:38:21.493837+00:00,2.5,30,Ngô Văn Sở,Thanh Xuân,Hà Đông,2021-06-01 00:00:00,0,0,0,0,0,0,0,0
3691,2024-05-12T11:38:26.410248+00:00,3.0,30,Thiên Hiền,Mỹ Đình 2,Nam Từ Liêm,2021-05-24 00:00:00,0,0,0,0,0,0,0,0
3692,2024-05-12T11:38:30.729225+00:00,1.2,15,Lĩnh Nam,Vĩnh Hưng,Hoàng Mai,2021-06-01 00:00:00,0,0,0,0,0,0,0,0
3693,2024-05-12T11:38:34.955348+00:00,3.3,35,Pháo Đài Láng,Láng Thượng,Đống Đa,2021-06-01 00:00:00,0,0,0,0,0,0,0,0
3694,2024-05-12T11:38:39.889447+00:00,6.5,40,Võng Thị,Bưởi,Tây Hồ,2021-06-02 00:00:00,0,0,0,0,0,0,0,0
3695,2024-05-12T11:38:43.548157+00:00,3.5,22,Hoàng Quốc Việt,Cổ Nhuế,Bắc Từ Liêm,2021-06-02 00:00:00,0,0,0,0,0,0,0,0
3696,2024-05-12T11:38:47.174795+00:00,0.0,14,Chính Kinh,Nhân Chính,Thanh Xuân,2021-06-03 00:00:00,0,0,1,0,0,0,0,0
3697,2024-05-12T11:38:51.392115+00:00,2.8,30,Hoàng Quốc Việt,Nghĩa Đô,Cầu Giấy,2021-06-03 00:00:00,0,0,1,0,0,0,0,0
3698,2024-05-12T11:38:56.860516+00:00,1.79,18,"KĐT Mễ Trì Thượng, Mễ Trì",Mễ Trì,Nam Từ Liêm,2021-06-04 00:00:00,0,0,0,0,0,0,0,0
3699,2024-05-12T11:39:02.361469+00:00,3.0,30,Thiên Hiền,Mỹ Đình 2,Nam Từ Liêm,2021-06-04 00:00:00,0,0,0,0,0,0,0,0
3700,2024-05-12T11:39:05.915644+00:00,0.0,35,Ngọc Hà,Đội Cấn,Ba Đình,2021-06-05 00:00:00,0,0,0,0,0,0,0,0
3701,2024-05-12T11:39:10.105787+00:00,0.0,15,Ngọc Hà,Đội Cấn,Ba Đình,2021-06-05 00:00:00,0,0,0,0,0,0,0,0
3702,2024-05-12T11:39:14.577837+00:00,0.0,30,Đội Cấn,Đội Cấn,Ba Đình,2021-06-05 00:00:00,0,0,1,1,0,0,0,0
3703,2024-05-12T11:39:18.980199+00:00,2.5,15,Đường Nguyễn Đức Thuận,Vạn Phúc,Hà Đông,2021-10-14 00:00:00,0,0,0,0,0,0,0,0
3704,2024-05-12T11:39:22.766874+00:00,3.0,30,Trạm,Long Biên,Long Biên,2021-10-14 00:00:00,0,0,0,0,0,0,0,0
3705,2024-05-12T11:39:26.324416+00:00,3.2,45,Kim Mã,Ba Đình,Ba Đình,2021-10-14 00:00:00,0,0,0,0,0,0,0,0
3706,2024-05-12T11:39:34.030895+00:00,1.5,20,Bùi Xương Trạch,Khương Đình,Thanh Xuân,2021-10-14 00:00:00,0,0,0,0,0,0,0,0
3707,2024-05-12T11:39:38.788298+00:00,2.3,40,rỗng,Giáp Bát,Hoàng Mai,2021-10-15 00:00:00,0,0,1,1,0,0,0,0
3708,2024-05-12T11:39:43.034162+00:00,1.2,18,An đào E,Gia Lâm,Long Biên,2021-10-15 00:00:00,0,0,0,0,0,0,0,0
3709,2024-05-12T11:39:46.542967+00:00,3.5,20,Lê Văn Thiêm,Nhân Chính,Thanh Xuân,2021-10-18 00:00:00,0,0,1,1,0,0,0,0
3710,2024-05-12T11:39:50.767012+00:00,2.3,15,Ngọc Khánh,Ngọc Khánh,Ba Đình,2021-10-19 00:00:00,0,0,0,0,0,0,0,0
3711,2024-05-12T11:39:56.490313+00:00,2.0,16,Trung Kính,Trung Hòa,Cầu Giấy,2021-12-16 00:00:00,0,0,0,0,0,0,0,0
3712,2024-05-12T11:40:00.668706+00:00,3.5,30,Minh Khai,Mai Động,Hoàng Mai,2021-12-17 00:00:00,0,0,1,0,0,0,0,0
3713,2024-05-12T11:40:04.803399+00:00,3.0,20,Nguyễn Đình Hoàn,Nghĩa Đô,Cầu Giấy,2021-12-18 00:00:00,0,0,0,0,0,0,0,0
3714,2024-05-12T11:40:08.366841+00:00,1.4,18,Khương Đình,Thanh Xuân,Hà Đông,2021-12-18 00:00:00,0,0,1,1,0,0,0,0
3715,2024-05-12T11:40:12.321605+00:00,2.0,20,Giáp Bát,Giáp Bát,Hoàng Mai,2021-08-04 00:00:00,0,0,0,0,0,0,0,0
3716,2024-05-12T11:40:16.049804+00:00,1.6,17,Văn Khê,Hà Đông,Thanh Xuân,2021-08-04 00:00:00,0,0,1,0,0,0,0,0
3717,2024-05-12T11:40:21.189002+00:00,3.0,50,Lĩnh Nam,Mai Động,Hoàng Mai,2021-08-06 00:00:00,0,0,1,0,0,0,0,0
3718,2024-05-12T11:40:25.643834+00:00,1.6,20,rỗng,Thanh Xuân,rỗng,2021-11-07 00:00:00,0,0,0,0,0,0,0,0
3719,2024-05-12T11:40:29.514704+00:00,2.5,20,Ngọc Khánh,Giảng Võ,Ba Đình,2021-08-04 00:00:00,0,0,1,1,0,0,0,0
3720,2024-05-12T11:40:32.924991+00:00,1.4,20,Đường K612,Dương Xá,Thanh Xuân,2021-11-08 00:00:00,0,0,1,0,0,0,0,0
3721,2024-05-12T11:40:36.947281+00:00,3.0,20,Minh Khai,Minh Khai,Hai Bà Trưng,2021-11-08 00:00:00,0,0,0,0,0,0,0,0
3722,2024-05-12T11:40:40.586495+00:00,0.0,30,Nguyễn Khang,Trung Hòa,Cầu Giấy,2021-11-09 00:00:00,0,0,0,0,0,0,0,0
3724,2024-05-12T11:40:47.765511+00:00,2.7,50,Lạc Long Quân,Nghĩa Đô,Cầu Giấy,2021-11-10 00:00:00,0,0,0,0,0,0,0,0
3725,2024-05-12T11:40:51.918254+00:00,0.0,35,Giáp Bát,Giáp Bát,Hoàng Mai,2021-10-24 00:00:00,0,0,0,0,0,0,0,0
3726,2024-05-12T11:40:55.997205+00:00,1.2,12,Định Công Thượng,Định Công,Hoàng Mai,2021-10-26 00:00:00,0,0,0,0,0,0,0,0
3727,2024-05-12T11:40:59.639775+00:00,2.5,25,Khuất Duy Tiến,Thanh Xuân Bắc,Thanh Xuân,2021-11-09 00:00:00,0,0,0,0,0,0,0,0
3728,2024-05-12T11:41:03.946724+00:00,2.0,20,Bùi Xương Trạch,Khương Đình,Thanh Xuân,2021-10-26 00:00:00,0,0,0,0,0,0,0,0
3729,2024-05-12T11:41:06.565068+00:00,1.7,16,Lạc Long Quân,Nghĩa Đô,Cầu Giấy,2021-10-26 00:00:00,0,0,0,0,0,0,0,0
3730,2024-05-12T11:41:10.55843+00:00,3.0,20,Nguyễn Đình Hoàn,Nghĩa Đô,Cầu Giấy,2021-12-18 00:00:00,0,0,0,0,0,0,0,0
3731,2024-05-12T11:41:13.345716+00:00,2.5,25,Đường K612,Thanh Xuân,Hà Nội,2021-08-04 00:00:00,0,0,0,0,0,0,0,0
3732,2024-05-12T11:41:17.338594+00:00,1.9,35,Đại Đồng,Đại Mỗ,Nam Từ Liêm,2021-10-27 00:00:00,0,0,1,1,0,0,0,0
3733,2024-05-12T11:41:21.04002+00:00,1.7,20,Kim Hoa,Phương Liên,Đống Đa,2021-10-26 00:00:00,0,0,0,0,0,0,0,0
3734,2024-05-12T11:41:25.315857+00:00,1.4,16,Khương Đình,Hạ Đình,Thanh Xuân,2021-10-27 00:00:00,0,0,1,1,0,0,0,0
3735,2024-05-12T11:41:29.497161+00:00,0.0,14,Phạm Ngọc Thạch,Trung Tự,Đống Đa,2021-10-27 00:00:00,0,0,0,0,0,0,0,0
3736,2024-05-12T11:41:32.878825+00:00,1.4,20,Khương Đình,Thanh Xuân,Hà Đông,2021-11-11 00:00:00,0,0,0,0,0,0,0,0
3737,2024-05-12T11:41:36.327312+00:00,1.7,25,Kim Hoa,Phương Liên,Đống Đa,2021-11-11 00:00:00,0,0,0,0,0,0,0,0
3738,2024-05-12T11:41:40.935338+00:00,0.0,40,Giáp Bát,Giáp Bát,Hoàng Mai,2021-07-11 00:00:00,0,0,1,1,0,0,0,0
3739,2024-05-12T11:41:44.689199+00:00,1.8,20,Khương Đình,Hạ Đình,Thanh Xuân,2021-10-24 00:00:00,0,0,0,0,0,0,0,0
3740,2024-05-12T11:41:48.525564+00:00,1.5,20,Khâm Thiên,Phương Liên,Đống Đa,2021-05-06 00:00:00,0,0,1,0,0,0,0,0
3741,2024-05-12T11:41:53.516566+00:00,4.0,52,Đường Thiên Đức,Yên Nghĩa,Hà Đông,2021-07-26 00:00:00,0,0,0,0,0,0,0,0
3742,2024-05-12T11:41:57.966849+00:00,2.4,20,Hoàng Văn Thụ,Hàng Gai,Hoàn Kiếm,2021-06-20 00:00:00,0,0,0,0,0,0,0,0
3743,2024-05-12T11:42:00.766416+00:00,2.5,25,Mễ Trì,Mễ Trì,Nam Từ Liêm,2021-06-20 00:00:00,0,0,0,0,0,0,0,0
3744,2024-05-12T11:42:04.99128+00:00,2.4,24,"KĐT Mễ Trì Thượng, Mễ Trì",Mễ Trì,Nam Từ Liêm,2021-06-20 00:00:00,0,0,0,0,0,0,0,0
3745,2024-05-12T11:42:08.10514+00:00,2.0,30,Trần Cung,Cổ Nhuế,Bắc Từ Liêm,2021-10-26 00:00:00,0,0,1,0,0,0,0,0
3746,2024-05-12T11:42:12.184622+00:00,3.0,22,Lê Trọng Tấn,Khương Mai,Thanh Xuân,2021-06-20 00:00:00,0,0,0,0,0,0,0,0
3747,2024-05-12T11:42:16.239349+00:00,0.0,40,Trần Cung,Cổ Nhuế,Bắc Từ Liêm,2021-05-25 00:00:00,0,0,0,0,0,0,0,0
3748,2024-05-12T11:42:20.818342+00:00,0.0,17,Xuân Đỉnh,Từ Liêm,Cầu Giấy,2021-06-05 00:00:00,0,0,1,1,0,0,0,0
3749,2024-05-12T11:42:24.622207+00:00,2.8,30,Láng,Láng Thượng,Đống Đa,2021-06-05 00:00:00,0,0,0,0,0,0,0,0
3750,2024-05-12T11:42:27.598393+00:00,1.6,18,Khương Đình,Thanh Xuân,Hà Đông,2021-06-21 00:00:00,0,0,0,0,0,0,0,0
3751,2024-05-12T11:42:31.166826+00:00,1.2,12,Trương Định,Tương Mai,Hoàng Mai,2021-06-05 00:00:00,0,0,0,0,0,0,0,0
3752,2024-05-12T11:42:33.768606+00:00,2.5,25,Đỗ Đức Dục,Mễ Trì,Nam Từ Liêm,2021-06-20 00:00:00,0,0,0,0,0,0,0,0
3753,2024-05-12T11:42:37.259149+00:00,4.0,30,Vũ Tông Phan,Khương Đình,Thanh Xuân,2021-06-06 00:00:00,0,0,0,0,0,0,0,0
3755,2024-05-12T11:42:45.33918+00:00,1.8,20,Yên Hòa,Yên Hòa,Cầu Giấy,2021-06-07 00:00:00,0,0,0,0,0,0,0,0
3756,2024-05-12T11:42:48.557598+00:00,1.3,10,Vũ Trọng Phụng,Thanh Xuân Trung,Thanh Xuân,2021-06-07 00:00:00,0,0,1,0,0,0,0,0
3757,2024-05-12T11:42:51.93795+00:00,3.5,45,Trường Chinh,Khương Thượng,Đống Đa,2021-10-19 00:00:00,0,0,0,0,0,0,0,0
3758,2024-05-12T11:42:56.069522+00:00,1.7,15,Nguyễn Khang,Yên Hòa,Cầu Giấy,2021-06-07 00:00:00,0,0,0,0,0,0,0,0
3759,2024-05-12T11:43:00.01575+00:00,1.8,20,Đường Chăn Nuôi,Yên Hòa,Cầu Giấy,2021-06-06 00:00:00,0,0,0,0,0,0,0,0
3760,2024-05-12T11:43:03.586742+00:00,1.5,17,Triều Khúc,Tân Triều,Thanh Trì,2021-06-07 00:00:00,0,0,0,0,0,0,0,0
3761,2024-05-12T11:43:06.94369+00:00,0.0,25,Phạm Ngọc Thạch,Phương Liên,Đống Đa,2021-10-20 00:00:00,0,0,0,0,0,0,0,0
3762,2024-05-12T11:43:10.257291+00:00,0.0,20,Tân Triều,Triều Khúc,Thanh Xuân,2021-08-09 00:00:00,0,0,0,0,0,0,0,0
3763,2024-05-12T11:43:14.296993+00:00,0.0,20,Kim Liên Mới,Đống Đa,Đống Đa,2021-08-13 00:00:00,0,0,0,0,0,0,0,0
3764,2024-05-12T11:43:18.491111+00:00,0.0,25,Tân Triều,Triều Khúc,Thanh Xuân,2021-08-18 00:00:00,0,0,0,0,0,0,0,0
3765,2024-05-12T11:43:22.159376+00:00,2.5,20,Giải Phóng,Giáp Bát,Hoàng Mai,2021-08-25 00:00:00,0,0,1,1,0,0,0,0
3767,2024-05-12T11:43:30.17088+00:00,2.2,25,Nguyễn Hoàng,Mỹ Đình 2,Nam Từ Liêm,2021-10-19 00:00:00,0,0,1,1,0,0,0,0
3768,2024-05-12T11:43:35.918514+00:00,2.2,25,Đường Tỉnh Lộ 179,Thụy Khuê,nghĩa đô,2021-10-19 00:00:00,0,0,1,1,0,0,0,0
3769,2024-05-12T11:43:39.528006+00:00,2.0,35,rỗng,Yên Viên,Gia Lâm,2021-12-19 00:00:00,0,0,0,0,0,0,0,0
3770,2024-05-12T11:43:43.636562+00:00,1.7,18,Khương Đình,Thanh Xuân,Hà Đông,2021-12-20 00:00:00,0,0,1,0,0,0,0,0
3771,2024-05-12T11:43:47.764923+00:00,1.0,15,Lĩnh Nam,Vĩnh Hưng,Hoàng Mai,2021-08-07 00:00:00,0,0,1,0,0,0,0,0
3772,2024-05-12T11:43:51.863028+00:00,1.5,15,Đường Quốc Lộ 5,Thanh Liệt,Thanh Trì,2021-08-07 00:00:00,0,0,0,0,0,0,0,0
3773,2024-05-12T11:43:56.105429+00:00,0.0,38,Thụy Khuê,Bưởi,Tây Hồ,2021-11-11 00:00:00,0,0,0,0,0,0,0,0
3775,2024-05-12T11:44:04.408649+00:00,0.0,80,Lê Lợi,Hà Đông,Thanh Xuân,2021-11-12 00:00:00,0,0,0,0,0,0,0,0
3776,2024-05-12T11:44:08.914758+00:00,3.7,30,Đê La Thành,Phương Liên,Đống Đa,2021-11-14 00:00:00,0,0,0,0,0,0,0,0
3777,2024-05-12T11:44:12.885103+00:00,0.0,16,Trương Định,Tương Mai,Hoàng Mai,2021-11-14 00:00:00,0,0,0,0,0,0,0,0
3778,2024-05-12T11:44:18.027282+00:00,2.5,18,Trung Kính,Dịch Vọng Hậu,Cầu Giấy,2021-11-24 00:00:00,0,0,0,0,0,0,0,0
3779,2024-05-12T11:44:22.906703+00:00,1.4,18,Khương Đình,Thanh Xuân,Hà Đông,2021-11-24 00:00:00,0,0,0,0,0,0,0,0
3780,2024-05-12T11:44:27.015139+00:00,2.3,25,Kim Giang,Thanh Xuân,Hà Đông,2021-11-24 00:00:00,0,0,1,0,0,0,0,0
3781,2024-05-12T11:44:30.341789+00:00,4.2,35,Trương Định,Trương Định,Hai Bà Trưng,2021-11-25 00:00:00,0,0,0,0,0,0,0,0
3782,2024-05-12T11:44:34.331305+00:00,650.0,30,Xuân La,Xuân La,Tây Hồ,2021-10-27 00:00:00,0,0,0,0,0,0,0,0
3783,2024-05-12T11:44:39.712809+00:00,5.5,70,Yên Hòa,Yên Hòa,Cầu Giấy,2021-10-28 00:00:00,0,0,0,0,0,0,0,0
3784,2024-05-12T11:44:44.311565+00:00,2.0,16,Vọng Hà,Chương Dương Độ,Hoàn Kiếm,2021-11-25 00:00:00,0,0,1,0,0,0,0,0
3785,2024-05-12T11:44:50.413716+00:00,0.0,15,Hồng Mai,Minh Khai,Hai Bà Trưng,2021-10-28 00:00:00,0,0,0,0,0,0,0,0
3786,2024-05-12T11:44:54.636241+00:00,2.3,30,Mậu Lương,Kiến Hưng,Hà Đông,2021-10-29 00:00:00,0,0,0,0,0,0,0,0
3787,2024-05-12T11:44:58.229721+00:00,1.1,15,Lĩnh Nam,Vĩnh Hưng,Hoàng Mai,2021-06-21 00:00:00,0,0,0,0,0,0,0,0
3788,2024-05-12T11:45:00.554171+00:00,0.0,30,Mễ Trì,Từ Liêm,Cầu Giấy,2021-06-07 00:00:00,0,0,0,0,0,0,0,0
3789,2024-05-12T11:45:04.439201+00:00,2.3,15,Ngọc Khánh,Ngọc Khánh,Ba Đình,2021-10-21 00:00:00,0,0,0,0,0,0,0,0
3790,2024-05-12T11:45:07.603976+00:00,0.0,32,Quang Trung,Yên Nghĩa,Hà Đông,2021-10-21 00:00:00,0,0,0,0,0,0,0,0
3791,2024-05-12T11:45:11.673401+00:00,2.7,50,Lạc Long Quân,Nghĩa Đô,Cầu Giấy,2021-10-21 00:00:00,0,0,0,0,0,0,0,0
3792,2024-05-12T11:45:15.817829+00:00,2.5,20,Yên Hòa,Yên Hòa,Cầu Giấy,2021-10-21 00:00:00,0,0,0,0,0,0,0,0
3794,2024-05-12T11:45:22.590502+00:00,2.0,20,Nguyễn Khang,Yên Hòa,Cầu Giấy,2021-12-20 00:00:00,0,0,0,0,0,0,0,0
3795,2024-05-12T11:45:25.970553+00:00,3.5,28,Dịch Vọng Hậu,Cầu Giấy,Cầu Giấy,2021-12-20 00:00:00,0,0,0,0,0,0,0,0
3796,2024-05-12T11:45:29.842997+00:00,4.2,20,Kim Ngưu,Minh Khai,Hai Bà Trưng,2021-12-20 00:00:00,0,0,0,0,0,0,0,0
3797,2024-05-12T11:45:34.717065+00:00,4.0,30,KCN Dương Xá,Mỹ Đình 2,Nam Từ Liêm,2021-10-22 00:00:00,0,0,0,0,0,0,0,0
3798,2024-05-12T11:45:39.152176+00:00,2.2,17,Đường A Đào Nguyên,Trâu quỳ,Đống Đa,2021-12-21 00:00:00,0,0,1,1,0,0,0,0
3799,2024-05-12T11:45:43.127939+00:00,1.0,15,Thọ Lão,Đồng Nhân,Hai Bà Trưng,2021-12-21 00:00:00,0,0,0,0,0,0,0,0
3800,2024-05-12T11:45:47.053488+00:00,4.0,30,Cầu Vĩnh Tuy,Vĩnh Tuy,Hai Bà Trưng,2021-10-21 00:00:00,0,0,1,1,0,0,0,0
3801,2024-05-12T11:45:51.672284+00:00,3.2,25,Trần Phú,Văn Quán,Hà Đông,2021-12-22 00:00:00,0,0,0,0,0,0,0,0
3803,2024-05-12T11:45:58.982099+00:00,3.0,40,Võ Thị Sáu,Thanh Nhàn,Hai Bà Trưng,2021-12-23 00:00:00,0,0,0,0,0,0,0,0
3804,2024-05-12T11:46:02.939109+00:00,2.8,30,Kim Mã Thượng,Việt Hưng,Long Biên,2021-12-24 00:00:00,0,0,1,0,0,0,0,0
3805,2024-05-12T11:46:06.58969+00:00,2.5,1,Đông Thiên,Vĩnh Hưng,Hoàng Mai,2021-09-05 00:00:00,0,0,0,0,0,0,0,0
3806,2024-05-12T11:46:11.356623+00:00,0.0,0,Vũ Tông Phan,Khương Đình,Thanh Xuân,2021-12-21 00:00:00,0,0,0,0,0,0,0,0
3807,2024-05-12T11:46:16.891804+00:00,2.8,30,Đặng Tiến Đông,Trung Liệt,Đống Đa,2021-09-14 00:00:00,0,0,0,0,0,0,0,0
3808,2024-05-12T11:46:21.235411+00:00,1.6,10,Định Công Hạ,Định Công,Hoàng Mai,2021-12-20 00:00:00,0,0,0,0,0,0,0,0
3809,2024-05-12T11:46:24.859044+00:00,3.5,30,Hào Nam,Ô Chợ Dừa,Đống Đa,2021-09-15 00:00:00,0,0,0,0,0,0,0,0
3810,2024-05-12T11:46:28.194893+00:00,2.4,28,Mai Dịch,Cầu Giấy,Cầu Giấy,2021-09-17 00:00:00,0,0,0,0,0,0,0,0
3811,2024-05-12T11:46:31.746768+00:00,4.5,30,KCN Dương Xá,Tân Triều,Thanh Trì,2021-09-18 00:00:00,0,0,0,0,0,0,0,0
3813,2024-05-12T11:46:40.47194+00:00,3.2,30,Dịch Vọng Hậu,Cầu Giấy,Cầu Giấy,2021-12-21 00:00:00,0,0,0,0,0,0,0,0
3814,2024-05-12T11:46:44.2678+00:00,1.3,20,KCN Dương Xá,Tương Mai,Hoàng Mai,2021-12-21 00:00:00,0,0,0,0,0,0,0,0
3815,2024-05-12T11:46:50.866232+00:00,3.5,15,Nguyễn Khánh Toàn,Quan Hoa,Cầu Giấy,2021-09-19 00:00:00,0,0,0,0,0,0,0,0
3816,2024-05-12T11:46:54.317746+00:00,1.5,15,Trại Vàng,Thanh Liệt,Thanh Trì,2021-09-21 00:00:00,0,0,0,0,0,0,0,0
3817,2024-05-12T11:46:57.914924+00:00,2.0,20,Giáp Bát,Giáp Bát,Hoàng Mai,2021-09-22 00:00:00,0,0,0,0,0,0,0,0
3818,2024-05-12T11:47:00.364969+00:00,1.4,18,Khương Đình,Thanh Xuân,Hà Đông,2021-11-16 00:00:00,0,0,0,0,0,0,0,0
3819,2024-05-12T11:47:03.620199+00:00,2.2,36,Định Công Hạ,Định Công,Hoàng Mai,2021-11-16 00:00:00,0,0,0,0,0,0,0,0
3820,2024-05-12T11:47:07.545982+00:00,1.6,14,Hào Nam,Ô Chợ Dừa,Đống Đa,2021-11-16 00:00:00,0,0,1,1,0,0,0,0
3821,2024-05-12T11:47:11.097518+00:00,0.0,17,Vũ Tông Phan,Khương Đình,Thanh Xuân,2021-11-16 00:00:00,0,0,0,0,0,0,0,0
3822,2024-05-12T11:47:15.305508+00:00,2.0,22,Lạc Long Quân,Nghĩa Đô,Cầu Giấy,2021-11-17 00:00:00,0,0,0,0,0,0,0,0
3823,2024-05-12T11:47:19.503764+00:00,3.3,25,Nguyễn Khuyến,Văn Quán,Hà Đông,2021-11-18 00:00:00,0,0,0,0,0,0,0,0
3824,2024-05-12T11:47:22.50446+00:00,1.6,20,Khương Đình,Hạ Đình,Thanh Xuân,2021-11-18 00:00:00,0,0,0,0,0,0,0,0
3825,2024-05-12T11:47:26.775481+00:00,0.0,18,Đội Cấn,Ba Đình,Ba Đình,2021-11-18 00:00:00,0,0,0,0,0,0,0,0
3826,2024-05-12T11:47:31.307104+00:00,1.7,20,Kim Hoa,Phương Liên,Đống Đa,2021-11-25 00:00:00,0,0,0,0,0,0,0,0
3828,2024-05-12T11:47:37.753873+00:00,2.5,25,Nguyễn Khang,Yên Hòa,Cầu Giấy,2021-11-25 00:00:00,0,0,1,1,0,0,0,0
3829,2024-05-12T11:47:41.297932+00:00,0.0,10,Hoàng Quốc Việt,Nghĩa Đô,Cầu Giấy,2021-11-25 00:00:00,0,0,0,0,0,0,0,0
3830,2024-05-12T11:47:43.638295+00:00,1.4,18,Khương Đình,Thanh Xuân,Hà Đông,2021-11-25 00:00:00,0,0,0,0,0,0,0,0
3831,2024-05-12T11:47:47.518993+00:00,0.0,15,Tây Sơn,Trung Liệt,Đống Đa,2021-11-25 00:00:00,0,0,0,0,0,0,0,0
3832,2024-05-12T11:47:51.337131+00:00,4.5,30,Cầu Giấy,Dịch Vọng,Cầu Giấy,2021-11-28 00:00:00,0,0,0,0,0,0,0,0
3833,2024-05-12T11:47:58.107152+00:00,1.2,12,Phù Xa,Ba Đình,Ba Đình,2021-11-27 00:00:00,0,0,0,0,0,0,0,0
3834,2024-05-12T11:48:02.843175+00:00,3.0,25,Đặng Văn Ngữ,Phương Liên,Đống Đa,2021-11-26 00:00:00,0,0,0,0,0,0,0,0
3835,2024-05-12T11:48:05.364546+00:00,1.4,18,Khương Đình,Thanh Xuân,Hà Đông,2021-11-29 00:00:00,0,0,1,0,0,0,0,0
3836,2024-05-12T11:48:10.168821+00:00,3.8,23,Dịch Vọng,Cầu Giấy,Cầu Giấy,2021-11-30 00:00:00,0,0,0,0,0,0,0,0
3837,2024-05-12T11:48:13.890024+00:00,2.0,16,Vọng Hà,Chương Dương Độ,Hoàn Kiếm,2021-11-30 00:00:00,0,0,0,0,0,0,0,0
3838,2024-05-12T11:48:17.694776+00:00,1.2,20,Âu Cơ,Tứ Liên,Tây Hồ,2021-11-30 00:00:00,0,0,0,0,0,0,0,0
3839,2024-05-12T11:48:21.648094+00:00,1.8,20,Đường Quốc Lộ 1,Hàng Gai,Hà Nội,2021-11-30 00:00:00,0,0,0,0,0,0,0,0
